Id;name;Poder;Valor;Total_Poder
280;Ghost Rider II;Heat_Resistance;2,0;6
283;Giganta;Durability;0,5;2,5
283;Giganta;Intelligence;0,5;2,5
283;Giganta;Super_Strength;0,5;2,5
283;Giganta;Size_Changing;1,0;2,5
284;Gladiator;Agility;0,5;19
284;Gladiator;Accelerated_Healing;5,0;19
284;Gladiator;Flight;0,5;19
284;Gladiator;Longevity;1,0;19
284;Gladiator;Super_Strength;0,5;19
284;Gladiator;Stamina;0,5;19
284;Gladiator;Super_Speed;0,5;19
284;Gladiator;Reflexes;0,5;19
284;Gladiator;Invulnerability;5,0;19
284;Gladiator;Enhanced_Hearing;0,5;19
284;Gladiator;Enhanced_Smell;0,5;19
284;Gladiator;Telepathy_Resistance;0,5;19
284;Gladiator;Vision_Microscopic;0,5;19
284;Gladiator;Super_Breath;0,5;19
284;Gladiator;Vision_Heat;2,5;19
285;Goblin Queen;Telepathy;5,0;6,5
285;Goblin Queen;Telekinesis;1,0;6,5
285;Goblin Queen;Summoning;0,5;6,5
287;Gog;Agility;0,5;1,5
287;Gog;Super_Strength;0,5;1,5
287;Gog;Natural_Weapons;0,5;1,5
292;Goliath IV;Super_Strength;0,5;1,5
292;Goliath IV;Size_Changing;1,0;1,5
293;Gorilla Grodd;Agility;0,5;27,5
293;Gorilla Grodd;Durability;0,5;27,5
293;Gorilla Grodd;Animal_Attributes;0,5;27,5
293;Gorilla Grodd;Intelligence;0,5;27,5
293;Gorilla Grodd;Super_Strength;0,5;27,5
293;Gorilla Grodd;Telepathy;5,0;27,5
293;Gorilla Grodd;Energy_Blasts;0,5;27,5
293;Gorilla Grodd;Telekinesis;1,0;27,5
293;Gorilla Grodd;Mind_Control;7,5;27,5
293;Gorilla Grodd;Enhanced_Hearing;0,5;27,5
293;Gorilla Grodd;Animal_Control;2,5;27,5
293;Gorilla Grodd;Molecular_Manipulation;7,5;27,5
293;Gorilla Grodd;Natural_Weapons;0,5;27,5
294;Granny Goodness;Durability;0,5;1
294;Granny Goodness;Super_Strength;0,5;1
295;Gravity;Flight;0,5;11,5
295;Gravity;Energy_Blasts;0,5;11,5
295;Gravity;Force_Fields;1,5;11,5
295;Gravity;Molecular_Manipulation;7,5;11,5
295;Gravity;Gravity_Control;1,5;11,5
297;Green Arrow;Agility;0,5;8
297;Green Arrow;Stealth;1,0;8
297;Green Arrow;Marksmanship;0,5;8
297;Green Arrow;Weapons_Master;2,5;8
297;Green Arrow;Stamina;0,5;8
297;Green Arrow;Peak_Human_Condition;3,0;8
298;Green Goblin;Agility;0,5;9,5
298;Green Goblin;Accelerated_Healing;5,0;9,5
298;Green Goblin;Durability;0,5;9,5
298;Green Goblin;Marksmanship;0,5;9,5
298;Green Goblin;Intelligence;0,5;9,5
298;Green Goblin;Super_Strength;0,5;9,5
298;Green Goblin;Stamina;0,5;9,5
298;Green Goblin;Super_Speed;0,5;9,5
298;Green Goblin;Reflexes;0,5;9,5
298;Green Goblin;Insanity;0,5;9,5
299;Green Goblin II;Accelerated_Healing;5,0;8,5
299;Green Goblin II;Durability;0,5;8,5
299;Green Goblin II;Intelligence;0,5;8,5
299;Green Goblin II;Super_Strength;0,5;8,5
299;Green Goblin II;Stamina;0,5;8,5
299;Green Goblin II;Super_Speed;0,5;8,5
299;Green Goblin II;Reflexes;0,5;8,5
299;Green Goblin II;Insanity;0,5;8,5
300;Green Goblin III;Durability;0,5;1
300;Green Goblin III;Super_Strength;0,5;1
301;Green Goblin IV;Durability;0,5;1
301;Green Goblin IV;Super_Strength;0,5;1
302;Groot;Durability;0,5;43
302;Groot;Longevity;1,0;43
302;Groot;Intelligence;0,5;43
302;Groot;Super_Strength;0,5;43
302;Groot;Duplication;0,5;43
302;Groot;Size_Changing;1,0;43
302;Groot;Stamina;0,5;43
302;Groot;Invulnerability;5,0;43
302;Groot;Fire_Resistance;0,5;43
302;Groot;Regeneration;12,5;43
302;Groot;Plant_Control;0,5;43
302;Groot;Matter_Absorption;5,0;43
302;Groot;Resurrection;15,0;43
304;Guy Gardner;Lantern_Power_Ring;25,0;33,5
304;Guy Gardner;Durability;0,5;33,5
304;Guy Gardner;Flight;0,5;33,5
304;Guy Gardner;Marksmanship;0,5;33,5
304;Guy Gardner;Super_Strength;0,5;33,5
304;Guy Gardner;Energy_Blasts;0,5;33,5
304;Guy Gardner;Stamina;0,5;33,5
304;Guy Gardner;Super_Speed;0,5;33,5
304;Guy Gardner;Energy_Beams;0,5;33,5
304;Guy Gardner;Reflexes;0,5;33,5
304;Guy Gardner;Energy_Constructs;2,5;33,5
304;Guy Gardner;Force_Fields;1,5;33,5
305;Hal Jordan;Agility;0,5;37
305;Hal Jordan;Lantern_Power_Ring;25,0;37
305;Hal Jordan;Flight;0,5;37
305;Hal Jordan;Marksmanship;0,5;37
305;Hal Jordan;Weapons_Master;2,5;37
305;Hal Jordan;Super_Strength;0,5;37
305;Hal Jordan;Energy_Armor;0,5;37
305;Hal Jordan;Energy_Blasts;0,5;37
305;Hal Jordan;Stamina;0,5;37
305;Hal Jordan;Super_Speed;0,5;37
305;Hal Jordan;Weapon_based_Powers;0,5;37
305;Hal Jordan;Energy_Beams;0,5;37
305;Hal Jordan;Reflexes;0,5;37
305;Hal Jordan;Energy_Constructs;2,5;37
305;Hal Jordan;Force_Fields;1,5;37
308;Harley Quinn;Agility;0,5;14,5
308;Harley Quinn;Accelerated_Healing;5,0;14,5
308;Harley Quinn;Stealth;1,0;14,5
308;Harley Quinn;Marksmanship;0,5;14,5
308;Harley Quinn;Intelligence;0,5;14,5
308;Harley Quinn;Super_Strength;0,5;14,5
308;Harley Quinn;Stamina;0,5;14,5
308;Harley Quinn;Peak_Human_Condition;3,0;14,5
308;Harley Quinn;Reflexes;0,5;14,5
308;Harley Quinn;Toxin_and_Disease_Resistance;2,5;14,5
310;Havok;Energy_Absorption;2,5;12,5
310;Havok;Flight;0,5;12,5
310;Havok;Energy_Blasts;0,5;12,5
310;Havok;Power_Suit;5,0;12,5
310;Havok;Heat_Resistance;2,0;12,5
310;Havok;Radiation_Immunity;2,0;12,5
311;Hawk;Accelerated_Healing;5,0;12,5
311;Hawk;Flight;0,5;12,5
311;Hawk;Super_Strength;0,5;12,5
311;Hawk;Stamina;0,5;12,5
311;Hawk;Super_Speed;0,5;12,5
311;Hawk;Invulnerability;5,0;12,5
311;Hawk;Natural_Weapons;0,5;12,5
312;Hawkeye;Agility;0,5;8
312;Hawkeye;Stealth;1,0;8
312;Hawkeye;Marksmanship;0,5;8
312;Hawkeye;Weapons_Master;2,5;8
312;Hawkeye;Stamina;0,5;8
312;Hawkeye;Peak_Human_Condition;3,0;8
313;Hawkeye II;Weapons_Master;2,5;8,5
313;Hawkeye II;Stamina;0,5;8,5
313;Hawkeye II;Enhanced_Memory;5,0;8,5
313;Hawkeye II;Photographic_Reflexes;0,5;8,5
314;Hawkgirl;Accelerated_Healing;5,0;34,5
314;Hawkgirl;Cold_Resistance;2,0;34,5
314;Hawkgirl;Durability;0,5;34,5
314;Hawkgirl;Flight;0,5;34,5
314;Hawkgirl;Super_Strength;0,5;34,5
314;Hawkgirl;Immortality;25,0;34,5
314;Hawkgirl;Reflexes;0,5;34,5
314;Hawkgirl;Vision_Telescopic;0,5;34,5
315;Hawkman;Animal_Oriented_Powers;0,5;0,5
319;Heat Wave;Weapon_based_Powers;0,5;0,5
320;Hela;Agility;0,5;47
320;Hela;Accelerated_Healing;5,0;47
320;Hela;Durability;0,5;47
320;Hela;Longevity;1,0;47
320;Hela;Super_Strength;0,5;47
320;Hela;Stamina;0,5;47
320;Hela;Super_Speed;0,5;47
320;Hela;Death_Touch;10,0;47
320;Hela;Teleportation;12,5;47
320;Hela;Magic;7,5;47
320;Hela;Astral_Projection;1,5;47
320;Hela;Invulnerability;5,0;47
320;Hela;Enhanced_Hearing;0,5;47
320;Hela;Enhanced_Sight;0,5;47
320;Hela;Illusions;0,5;47
320;Hela;Omnilingualism;0,5;47
322;Hellcat;Agility;0,5;10
322;Hellcat;Danger_Sense;2,5;10
322;Hellcat;Intelligence;0,5;10
322;Hellcat;Super_Strength;0,5;10
322;Hellcat;Peak_Human_Condition;3,0;10
322;Hellcat;Natural_Weapons;0,5;10
322;Hellcat;Magic_Resistance;2,5;10
323;Hellstorm;Accelerated_Healing;5,0;48,5
323;Hellstorm;Flight;0,5;48,5
323;Hellstorm;Energy_Blasts;0,5;48,5
323;Hellstorm;Teleportation;12,5;48,5
323;Hellstorm;Magic;7,5;48,5
323;Hellstorm;Fire_Control;2,5;48,5
323;Hellstorm;Time_Travel;20,0;48,5
324;Hercules;Accelerated_Healing;5,0;38
324;Hercules;Durability;0,5;38
324;Hercules;Longevity;1,0;38
324;Hercules;Super_Strength;0,5;38
324;Hercules;Stamina;0,5;38
324;Hercules;Super_Speed;0,5;38
324;Hercules;Immortality;25,0;38
324;Hercules;Invulnerability;5,0;38
327;Hobgoblin;Super_Strength;0,5;2
327;Hobgoblin;Stamina;0,5;2
327;Hobgoblin;Super_Speed;0,5;2
327;Hobgoblin;Reflexes;0,5;2
328;Hollow;Durability;0,5;1,5
328;Hollow;Natural_Weapons;0,5;1,5
328;Hollow;Telepathy_Resistance;0,5;1,5
329;Hope Summers;Energy_Absorption;2,5;17
329;Hope Summers;Telepathy;5,0;17
329;Hope Summers;Energy_Blasts;0,5;17
329;Hope Summers;Telekinesis;1,0;17
329;Hope Summers;Power_Absorption;5,0;17
329;Hope Summers;Natural_Armor;0,5;17
329;Hope Summers;Vision_Heat;2,5;17
331;Hulk;Agility;0,5;29,5
331;Hulk;Accelerated_Healing;5,0;29,5
331;Hulk;Cold_Resistance;2,0;29,5
331;Hulk;Durability;0,5;29,5
331;Hulk;Longevity;1,0;29,5
331;Hulk;Super_Strength;0,5;29,5
331;Hulk;Stamina;0,5;29,5
331;Hulk;Super_Speed;0,5;29,5
331;Hulk;Jump;0,5;29,5
331;Hulk;Reflexes;0,5;29,5
331;Hulk;Invulnerability;5,0;29,5
331;Hulk;Self_Sustenance;0,5;29,5
331;Hulk;Heat_Resistance;2,0;29,5
331;Hulk;Radiation_Immunity;2,0;29,5
331;Hulk;Toxin_and_Disease_Resistance;2,5;29,5
331;Hulk;Mind_Control_Resistance;5,0;29,5
331;Hulk;Radiation_Absorption;0,5;29,5
331;Hulk;Super_Breath;0,5;29,5
332;Human Torch;Agility;0,5;11
332;Human Torch;Energy_Absorption;2,5;11
332;Human Torch;Flight;0,5;11
332;Human Torch;Marksmanship;0,5;11
332;Human Torch;Energy_Blasts;0,5;11
332;Human Torch;Super_Speed;0,5;11
332;Human Torch;Fire_Control;2,5;11
332;Human Torch;Fire_Resistance;0,5;11
332;Human Torch;Heat_Generation;0,5;11
332;Human Torch;Heat_Resistance;2,0;11
332;Human Torch;Super_Breath;0,5;11
333;Huntress;Marksmanship;0,5;3,5
333;Huntress;Peak_Human_Condition;3,0;3,5
334;Husk;Durability;0,5;15
334;Husk;Super_Strength;0,5;15
334;Husk;Density_Control;1,0;15
334;Husk;Super_Speed;0,5;15
334;Husk;Shapeshifting;5,0;15
334;Husk;Molecular_Manipulation;7,5;15
335;Hybrid;Agility;0,5;30,5
335;Hybrid;Accelerated_Healing;5,0;30,5
335;Hybrid;Durability;0,5;30,5
335;Hybrid;Stealth;1,0;30,5
335;Hybrid;Flight;0,5;30,5
335;Hybrid;Danger_Sense;2,5;30,5
335;Hybrid;Marksmanship;0,5;30,5
335;Hybrid;Super_Strength;0,5;30,5
335;Hybrid;Stamina;0,5;30,5
335;Hybrid;Super_Speed;0,5;30,5
335;Hybrid;Jump;0,5;30,5
335;Hybrid;Shapeshifting;5,0;30,5
335;Hybrid;Camouflage;0,5;30,5
335;Hybrid;Reflexes;0,5;30,5
335;Hybrid;Substance_Secretion;2,0;30,5
335;Hybrid;Natural_Armor;0,5;30,5
335;Hybrid;Gliding;0,5;30,5
335;Hybrid;Natural_Weapons;0,5;30,5
335;Hybrid;Wallcrawling;0,5;30,5
335;Hybrid;Matter_Absorption;5,0;30,5
335;Hybrid;Web_Creation;2,5;30,5
335;Hybrid;Symbiote_Costume;0,5;30,5
336;Hydro-Man;Underwater_breathing;1,0;13,5
336;Hydro-Man;Size_Changing;1,0;13,5
336;Hydro-Man;Shapeshifting;5,0;13,5
336;Hydro-Man;Invulnerability;5,0;13,5
336;Hydro-Man;Psionic_Powers;0,5;13,5
336;Hydro-Man;Natural_Weapons;0,5;13,5
336;Hydro-Man;Water_Control;0,5;13,5
337;Hyperion;Agility;0,5;16
337;Hyperion;Durability;0,5;16
337;Hyperion;Flight;0,5;16
337;Hyperion;Longevity;1,0;16
337;Hyperion;Intelligence;0,5;16
337;Hyperion;Super_Strength;0,5;16
337;Hyperion;Stamina;0,5;16
337;Hyperion;Super_Speed;0,5;16
337;Hyperion;Enhanced_Senses;0,5;16
337;Hyperion;Energy_Beams;0,5;16
337;Hyperion;Invulnerability;5,0;16
337;Hyperion;Enhanced_Hearing;0,5;16
337;Hyperion;Enhanced_Sight;0,5;16
337;Hyperion;Vision_Microscopic;0,5;16
337;Hyperion;Super_Breath;0,5;16
337;Hyperion;Vision_Infrared;0,5;16
337;Hyperion;Vision_Heat;2,5;16
337;Hyperion;Vision_X_Ray;0,5;16
338;Iceman;Agility;0,5;28,5
338;Iceman;Accelerated_Healing;5,0;28,5
338;Iceman;Cold_Resistance;2,0;28,5
338;Iceman;Durability;0,5;28,5
338;Iceman;Marksmanship;0,5;28,5
338;Iceman;Super_Strength;0,5;28,5
338;Iceman;Cryokinesis;0,5;28,5
338;Iceman;Energy_Blasts;0,5;28,5
338;Iceman;Duplication;0,5;28,5
338;Iceman;Size_Changing;1,0;28,5
338;Iceman;Stamina;0,5;28,5
338;Iceman;Invulnerability;5,0;28,5
338;Iceman;Elemental_Transmogrification;10,0;28,5
338;Iceman;Heat_Generation;0,5;28,5
338;Iceman;Water_Control;0,5;28,5
338;Iceman;Vision_Thermal;0,5;28,5
339;Impulse;Accelerated_Healing;5,0;17,5
339;Impulse;Flight;0,5;17,5
339;Impulse;Longevity;1,0;17,5
339;Impulse;Stamina;0,5;17,5
339;Impulse;Super_Speed;0,5;17,5
339;Impulse;Enhanced_Senses;0,5;17,5
339;Impulse;Phasing;0,5;17,5
339;Impulse;Enhanced_Memory;5,0;17,5
339;Impulse;Energy_Constructs;2,5;17,5
339;Impulse;Enhanced_Hearing;0,5;17,5
339;Impulse;Enhanced_Smell;0,5;17,5
339;Impulse;Enhanced_Touch;0,5;17,5
341;Indigo;Lantern_Power_Ring;25,0;42,5
341;Indigo;Flight;0,5;42,5
341;Indigo;Intelligence;0,5;42,5
341;Indigo;Teleportation;12,5;42,5
341;Indigo;Energy_Constructs;2,5;42,5
341;Indigo;Force_Fields;1,5;42,5
342;Ink;Accelerated_Healing;5,0;13,5
342;Ink;Flight;0,5;13,5
342;Ink;Super_Strength;0,5;13,5
342;Ink;Telepathy;5,0;13,5
342;Ink;Toxin_and_Disease_Control;0,5;13,5
342;Ink;Molecular_Combustion;1,5;13,5
342;Ink;Vitakinesis;0,5;13,5
343;Invisible Woman;Stealth;1,0;14
343;Invisible Woman;Intelligence;0,5;14
343;Invisible Woman;Energy_Constructs;2,5;14
343;Invisible Woman;Force_Fields;1,5;14
343;Invisible Woman;Psionic_Powers;0,5;14
343;Invisible Woman;Levitation;0,5;14
343;Invisible Woman;Invisibility;7,5;14
344;Iron Fist;Agility;0,5;31
344;Iron Fist;Accelerated_Healing;5,0;31
344;Iron Fist;Cold_Resistance;2,0;31
344;Iron Fist;Durability;0,5;31
344;Iron Fist;Energy_Absorption;2,5;31
344;Iron Fist;Danger_Sense;2,5;31
344;Iron Fist;Weapons_Master;2,5;31
344;Iron Fist;Longevity;1,0;31
344;Iron Fist;Super_Strength;0,5;31
344;Iron Fist;Energy_Blasts;0,5;31
344;Iron Fist;Stamina;0,5;31
344;Iron Fist;Super_Speed;0,5;31
344;Iron Fist;Enhanced_Senses;0,5;31
344;Iron Fist;Peak_Human_Condition;3,0;31
344;Iron Fist;Reflexes;0,5;31
344;Iron Fist;Empathy;0,5;31
344;Iron Fist;Psionic_Powers;0,5;31
344;Iron Fist;Heat_Resistance;2,0;31
344;Iron Fist;Illusions;0,5;31
344;Iron Fist;Toxin_and_Disease_Resistance;2,5;31
344;Iron Fist;Magic_Resistance;2,5;31
345;Iron Man;Accelerated_Healing;5,0;38,5
345;Iron Man;Durability;0,5;38,5
345;Iron Man;Energy_Absorption;2,5;38,5
345;Iron Man;Flight;0,5;38,5
345;Iron Man;Underwater_breathing;1,0;38,5
345;Iron Man;Marksmanship;0,5;38,5
345;Iron Man;Super_Strength;0,5;38,5
345;Iron Man;Energy_Blasts;0,5;38,5
345;Iron Man;Stamina;0,5;38,5
345;Iron Man;Super_Speed;0,5;38,5
345;Iron Man;Weapon_based_Powers;0,5;38,5
345;Iron Man;Energy_Beams;0,5;38,5
345;Iron Man;Reflexes;0,5;38,5
345;Iron Man;Force_Fields;1,5;38,5
345;Iron Man;Power_Suit;5,0;38,5
345;Iron Man;Radiation_Immunity;2,0;38,5
345;Iron Man;Vision_Telescopic;0,5;38,5
345;Iron Man;Magnetism;7,5;38,5
345;Iron Man;Invisibility;7,5;38,5
345;Iron Man;Vision_Night;0,5;38,5
345;Iron Man;Vision_Thermal;0,5;38,5
346;Iron Monger;Durability;0,5;2,5
346;Iron Monger;Flight;0,5;2,5
346;Iron Monger;Intelligence;0,5;2,5
346;Iron Monger;Super_Strength;0,5;2,5
346;Iron Monger;Energy_Beams;0,5;2,5
347;Isis;Accelerated_Healing;5,0;10
347;Isis;Durability;0,5;10
347;Isis;Flight;0,5;10
347;Isis;Intelligence;0,5;10
347;Isis;Super_Strength;0,5;10
347;Isis;Stamina;0,5;10
347;Isis;Super_Speed;0,5;10
347;Isis;Telekinesis;1,0;10
347;Isis;Element_Control;0,5;10
347;Isis;Plant_Control;0,5;10
349;Jack of Hearts;Accelerated_Healing;5,0;12,5
349;Jack of Hearts;Cold_Resistance;2,0;12,5
349;Jack of Hearts;Durability;0,5;12,5
349;Jack of Hearts;Flight;0,5;12,5
349;Jack of Hearts;Intelligence;0,5;12,5
349;Jack of Hearts;Super_Strength;0,5;12,5
349;Jack of Hearts;Energy_Blasts;0,5;12,5
349;Jack of Hearts;Stamina;0,5;12,5
349;Jack of Hearts;Super_Speed;0,5;12,5
349;Jack of Hearts;Heat_Resistance;2,0;12,5
355;Jean Grey;Energy_Absorption;2,5;23
355;Jean Grey;Telepathy;5,0;23
355;Jean Grey;Telekinesis;1,0;23
355;Jean Grey;Astral_Projection;1,5;23
355;Jean Grey;Force_Fields;1,5;23
355;Jean Grey;Psionic_Powers;0,5;23
355;Jean Grey;Mind_Control;7,5;23
355;Jean Grey;Mind_Blast;1,5;23
355;Jean Grey;Levitation;0,5;23
355;Jean Grey;Energy_Manipulation;0,5;23
355;Jean Grey;Illusions;0,5;23
355;Jean Grey;Telepathy_Resistance;0,5;23
357;Jennifer Kale;Magic;7,5;9,5
357;Jennifer Kale;Force_Fields;1,5;9,5
357;Jennifer Kale;Portal_Creation;0,5;9,5
359;Jessica Cruz;Agility;0,5;34
359;Jessica Cruz;Lantern_Power_Ring;25,0;34
359;Jessica Cruz;Flight;0,5;34
359;Jessica Cruz;Marksmanship;0,5;34
359;Jessica Cruz;Super_Strength;0,5;34
359;Jessica Cruz;Energy_Armor;0,5;34
359;Jessica Cruz;Energy_Blasts;0,5;34
359;Jessica Cruz;Stamina;0,5;34
359;Jessica Cruz;Super_Speed;0,5;34
359;Jessica Cruz;Energy_Beams;0,5;34
359;Jessica Cruz;Reflexes;0,5;34
359;Jessica Cruz;Energy_Constructs;2,5;34
359;Jessica Cruz;Force_Fields;1,5;34
360;Jessica Jones;Durability;0,5;2,5
360;Jessica Jones;Flight;0,5;2,5
360;Jessica Jones;Super_Strength;0,5;2,5
360;Jessica Jones;Super_Speed;0,5;2,5
360;Jessica Jones;Telepathy_Resistance;0,5;2,5
366;John Constantine;Accelerated_Healing;5,0;14
366;John Constantine;Magic;7,5;14
366;John Constantine;Summoning;0,5;14
366;John Constantine;Illusions;0,5;14
366;John Constantine;Telepathy_Resistance;0,5;14
367;John Stewart;Lantern_Power_Ring;25,0;36,5
367;John Stewart;Durability;0,5;36,5
367;John Stewart;Flight;0,5;36,5
367;John Stewart;Marksmanship;0,5;36,5
367;John Stewart;Weapons_Master;2,5;36,5
367;John Stewart;Intelligence;0,5;36,5
367;John Stewart;Super_Strength;0,5;36,5
367;John Stewart;Energy_Armor;0,5;36,5
367;John Stewart;Energy_Blasts;0,5;36,5
367;John Stewart;Super_Speed;0,5;36,5
367;John Stewart;Energy_Beams;0,5;36,5
367;John Stewart;Energy_Constructs;2,5;36,5
367;John Stewart;Force_Fields;1,5;36,5
367;John Stewart;Energy_Manipulation;0,5;36,5
368;John Wraith;Longevity;1,0;14
368;John Wraith;Teleportation;12,5;14
368;John Wraith;Psionic_Powers;0,5;14
369;Joker;Durability;0,5;8,5
369;Joker;Stealth;1,0;8,5
369;Joker;Marksmanship;0,5;8,5
369;Joker;Weapons_Master;2,5;8,5
369;Joker;Intelligence;0,5;8,5
369;Joker;Stamina;0,5;8,5
369;Joker;Insanity;0,5;8,5
369;Joker;Toxin_and_Disease_Resistance;2,5;8,5
370;Jolt;Super_Strength;0,5;2
370;Jolt;Energy_Blasts;0,5;2
370;Jolt;Super_Speed;0,5;2
370;Jolt;Reflexes;0,5;2
371;Jubilee;Energy_Absorption;2,5;3,5
371;Jubilee;Energy_Blasts;0,5;3,5
371;Jubilee;Energy_Manipulation;0,5;3,5
373;Juggernaut;Accelerated_Healing;5,0;16,5
373;Juggernaut;Durability;0,5;16,5
373;Juggernaut;Super_Strength;0,5;16,5
373;Juggernaut;Stamina;0,5;16,5
373;Juggernaut;Super_Speed;0,5;16,5
373;Juggernaut;Invulnerability;5,0;16,5
373;Juggernaut;Force_Fields;1,5;16,5
373;Juggernaut;Self_Sustenance;0,5;16,5
373;Juggernaut;Toxin_and_Disease_Resistance;2,5;16,5
374;Junkpile;Durability;0,5;27,5
374;Junkpile;Super_Strength;0,5;27,5
374;Junkpile;Stamina;0,5;27,5
374;Junkpile;Telekinesis;1,0;27,5
374;Junkpile;Invulnerability;5,0;27,5
374;Junkpile;Regeneration;12,5;27,5
374;Junkpile;Magnetism;7,5;27,5
375;Justice;Flight;0,5;4,5
375;Justice;Energy_Blasts;0,5;4,5
375;Justice;Super_Speed;0,5;4,5
375;Justice;Telekinesis;1,0;4,5
375;Justice;Force_Fields;1,5;4,5
375;Justice;Psionic_Powers;0,5;4,5
378;Kang;Durability;0,5;27,5
378;Kang;Longevity;1,0;27,5
378;Kang;Super_Strength;0,5;27,5
378;Kang;Energy_Blasts;0,5;27,5
378;Kang;Electrokinesis;0,5;27,5
378;Kang;Force_Fields;1,5;27,5
378;Kang;Anti_Gravity;2,5;27,5
378;Kang;Levitation;0,5;27,5
378;Kang;Time_Travel;20,0;27,5
379;Karate Kid;Agility;0,5;11,5
379;Karate Kid;Stealth;1,0;11,5
379;Karate Kid;Flight;0,5;11,5
379;Karate Kid;Weapons_Master;2,5;11,5
379;Karate Kid;Intelligence;0,5;11,5
379;Karate Kid;Super_Strength;0,5;11,5
379;Karate Kid;Super_Speed;0,5;11,5
379;Karate Kid;Reflexes;0,5;11,5
379;Karate Kid;Mind_Control_Resistance;5,0;11,5
382;Kevin 11;Agility;0,5;33,5
382;Kevin 11;Accelerated_Healing;5,0;33,5
382;Kevin 11;Energy_Absorption;2,5;33,5
382;Kevin 11;Flight;0,5;33,5
382;Kevin 11;Super_Strength;0,5;33,5
382;Kevin 11;Density_Control;1,0;33,5
382;Kevin 11;Stamina;0,5;33,5
382;Kevin 11;Super_Speed;0,5;33,5
382;Kevin 11;Shapeshifting;5,0;33,5
382;Kevin 11;Power_Absorption;5,0;33,5
382;Kevin 11;Molecular_Manipulation;7,5;33,5
382;Kevin 11;Matter_Absorption;5,0;33,5
384;Kid Flash;Accelerated_Healing;5,0;5,5
384;Kid Flash;Super_Speed;0,5;5,5
386;Killer Croc;Agility;0,5;15,5
386;Killer Croc;Accelerated_Healing;5,0;15,5
386;Killer Croc;Durability;0,5;15,5
386;Killer Croc;Super_Strength;0,5;15,5
386;Killer Croc;Stamina;0,5;15,5
386;Killer Croc;Super_Speed;0,5;15,5
386;Killer Croc;Enhanced_Senses;0,5;15,5
386;Killer Croc;Reflexes;0,5;15,5
386;Killer Croc;Enhanced_Hearing;0,5;15,5
386;Killer Croc;Natural_Armor;0,5;15,5
386;Killer Croc;Natural_Weapons;0,5;15,5
386;Killer Croc;Enhanced_Smell;0,5;15,5
386;Killer Croc;Sub_Mariner;5,0;15,5
387;Killer Frost;Cold_Resistance;2,0;6,5
387;Killer Frost;Durability;0,5;6,5
387;Killer Frost;Energy_Absorption;2,5;6,5
387;Killer Frost;Cryokinesis;0,5;6,5
387;Killer Frost;Natural_Weapons;0,5;6,5
387;Killer Frost;Super_Breath;0,5;6,5
388;Kilowog;Accelerated_Healing;5,0;37,5
388;Kilowog;Lantern_Power_Ring;25,0;37,5
388;Kilowog;Durability;0,5;37,5
388;Kilowog;Underwater_breathing;1,0;37,5
388;Kilowog;Super_Strength;0,5;37,5
388;Kilowog;Telepathy;5,0;37,5
388;Kilowog;Stamina;0,5;37,5
390;King Shark;Cold_Resistance;2,0;35
390;King Shark;Durability;0,5;35
390;King Shark;Stealth;1,0;35
390;King Shark;Underwater_breathing;1,0;35
390;King Shark;Animal_Attributes;0,5;35
390;King Shark;Longevity;1,0;35
390;King Shark;Super_Strength;0,5;35
390;King Shark;Stamina;0,5;35
390;King Shark;Super_Speed;0,5;35
390;King Shark;Animal_Oriented_Powers;0,5;35
390;King Shark;Invulnerability;5,0;35
390;King Shark;Natural_Armor;0,5;35
390;King Shark;Enhanced_Sight;0,5;35
390;King Shark;Regeneration;12,5;35
390;King Shark;Natural_Weapons;0,5;35
390;King Shark;Enhanced_Smell;0,5;35
390;King Shark;Sub_Mariner;5,0;35
390;King Shark;Radar_Sense;2,5;35
392;Klaw;Durability;0,5;8
392;Klaw;Super_Strength;0,5;8
392;Klaw;Energy_Blasts;0,5;8
392;Klaw;Audio_Control;0,5;8
392;Klaw;Invulnerability;5,0;8
392;Klaw;Self_Sustenance;0,5;8
392;Klaw;Telepathy_Resistance;0,5;8
394;Kraven II;Agility;0,5;8
394;Kraven II;Accelerated_Healing;5,0;8
394;Kraven II;Super_Strength;0,5;8
394;Kraven II;Stamina;0,5;8
394;Kraven II;Super_Speed;0,5;8
394;Kraven II;Animal_Oriented_Powers;0,5;8
394;Kraven II;Enhanced_Senses;0,5;8
395;Kraven the Hunter;Agility;0,5;3,5
395;Kraven the Hunter;Longevity;1,0;3,5
395;Kraven the Hunter;Super_Strength;0,5;3,5
395;Kraven the Hunter;Stamina;0,5;3,5
395;Kraven the Hunter;Super_Speed;0,5;3,5
395;Kraven the Hunter;Reflexes;0,5;3,5
396;Krypto;Accelerated_Healing;5,0;18
396;Krypto;Flight;0,5;18
396;Krypto;Super_Strength;0,5;18
396;Krypto;Stamina;0,5;18
396;Krypto;Super_Speed;0,5;18
396;Krypto;Animal_Oriented_Powers;0,5;18
396;Krypto;Invulnerability;5,0;18
396;Krypto;Enhanced_Hearing;0,5;18
396;Krypto;Vision_Telescopic;0,5;18
396;Krypto;Vision_Microscopic;0,5;18
396;Krypto;Super_Breath;0,5;18
396;Krypto;Vision_Infrared;0,5;18
396;Krypto;Vision_Heat;2,5;18
396;Krypto;Vision_X_Ray;0,5;18
397;Kyle Rayner;Lantern_Power_Ring;25,0;33,5
397;Kyle Rayner;Flight;0,5;33,5
397;Kyle Rayner;Marksmanship;0,5;33,5
